BoAFLC1.2	C9	100.00	61	0	0	1	61	51033935	51034117	3e-31	 123
BoAFLC1.2	C9	98.33	60	1	0	1	60	51011382	51011561	2e-29	 117
BoAFLC1.2	C9	100.00	51	0	0	1	51	51059456	51059608	4e-24	 102
BoAFLC1.2	C9	69.49	59	18	0	1	59	4243027	4242851	4e-19	87.4
BoAFLC1.2	C9	66.10	59	20	0	1	59	22328491	22328667	2e-17	82.4
BoAFLC1.2	C9	67.80	59	19	0	1	59	28935480	28935656	1e-16	79.7
BoAFLC1.2	C9	59.70	67	27	0	1	67	4603275	4603475	2e-16	79.0
BoAFLC1.2	C9	62.07	58	22	0	1	58	48322524	48322697	3e-16	79.0
BoAFLC1.2	C9	52.50	80	35	2	1	78	45337846	45337610	8e-16	77.4
BoAFLC1.2	C9	59.02	61	25	0	1	61	33580235	33580053	1e-15	77.0
BoAFLC1.2	C9	59.32	59	24	0	1	59	4325531	4325355	1e-15	76.6
BoAFLC1.2	C9	55.56	63	28	0	1	63	2369073	2369261	2e-15	75.9
BoAFLC1.2	C9	66.67	54	18	0	6	59	49306473	49306634	6e-15	74.7
BoAFLC1.2	C9	44.93	69	37	1	2	70	43393703	43393906	2e-12	66.6
BoAFLC1.2	C9	52.83	53	25	0	1	53	21901805	21901963	5e-11	62.4
BoAFLC1.2	C9	100.00	28	0	0	108	135	51015013	51015096	1e-09	58.2
BoAFLC1.2	C9	100.00	28	0	0	108	135	51037048	51037131	1e-09	57.8
BoAFLC1.2	C9	96.15	26	1	0	163	188	51015664	51015741	3e-08	53.5
BoAFLC1.2	C9	96.00	25	1	0	163	187	51037931	51038005	1e-07	52.0
BoAFLC1.2	C9	35.09	57	37	0	2	58	5347103	5347273	3e-06	47.4
BoAFLC1.3	C9	100.00	61	0	0	1	61	51033935	51034117	3e-31	 123
BoAFLC1.3	C9	98.33	60	1	0	1	60	51011382	51011561	2e-29	 117
BoAFLC1.3	C9	100.00	51	0	0	1	51	51059456	51059608	3e-24	 102
BoAFLC1.3	C9	69.49	59	18	0	1	59	4243027	4242851	4e-19	87.4
BoAFLC1.3	C9	66.10	59	20	0	1	59	22328491	22328667	2e-17	82.4
BoAFLC1.3	C9	67.80	59	19	0	1	59	28935480	28935656	1e-16	79.7
BoAFLC1.3	C9	59.70	67	27	0	1	67	4603275	4603475	2e-16	79.3
BoAFLC1.3	C9	62.07	58	22	0	1	58	48322524	48322697	2e-16	79.0
BoAFLC1.3	C9	52.50	80	35	2	1	78	45337846	45337610	8e-16	77.4
BoAFLC1.3	C9	59.02	61	25	0	1	61	33580235	33580053	1e-15	77.0
BoAFLC1.3	C9	59.32	59	24	0	1	59	4325531	4325355	1e-15	76.6
BoAFLC1.3	C9	55.56	63	28	0	1	63	2369073	2369261	3e-15	75.9
BoAFLC1.3	C9	66.67	54	18	0	6	59	49306473	49306634	6e-15	74.7
BoAFLC1.3	C9	44.93	69	37	1	2	70	43393703	43393906	2e-12	66.6
BoAFLC1.3	C9	52.83	53	25	0	1	53	21901805	21901963	4e-11	62.4
BoAFLC1.3	C9	100.00	28	0	0	108	135	51015013	51015096	1e-09	58.2
BoAFLC1.3	C9	100.00	28	0	0	108	135	51037048	51037131	1e-09	57.8
BoAFLC1.3	C9	100.00	25	0	0	163	187	51037931	51038005	4e-08	53.1
BoAFLC1.3	C9	92.31	26	2	0	163	188	51015664	51015741	2e-07	51.2
BoAFLC1.3	C9	35.09	57	37	0	2	58	5347103	5347273	3e-06	47.4
BoAFLC1.4	C9	100.00	61	0	0	1	61	51033935	51034117	3e-31	 123
BoAFLC1.4	C9	98.33	60	1	0	1	60	51011382	51011561	2e-29	 117
BoAFLC1.4	C9	100.00	51	0	0	1	51	51059456	51059608	3e-24	 102
BoAFLC1.4	C9	69.49	59	18	0	1	59	4243027	4242851	4e-19	87.4
BoAFLC1.4	C9	66.10	59	20	0	1	59	22328491	22328667	2e-17	82.4
BoAFLC1.4	C9	67.80	59	19	0	1	59	28935480	28935656	1e-16	79.7
BoAFLC1.4	C9	59.70	67	27	0	1	67	4603275	4603475	2e-16	79.3
BoAFLC1.4	C9	62.07	58	22	0	1	58	48322524	48322697	2e-16	79.0
BoAFLC1.4	C9	52.50	80	35	2	1	78	45337846	45337610	8e-16	77.4
BoAFLC1.4	C9	59.02	61	25	0	1	61	33580235	33580053	1e-15	77.0
BoAFLC1.4	C9	59.32	59	24	0	1	59	4325531	4325355	1e-15	76.6
BoAFLC1.4	C9	55.56	63	28	0	1	63	2369073	2369261	3e-15	75.9
BoAFLC1.4	C9	66.67	54	18	0	6	59	49306473	49306634	6e-15	74.7
BoAFLC1.4	C9	44.93	69	37	1	2	70	43393703	43393906	2e-12	66.6
BoAFLC1.4	C9	52.83	53	25	0	1	53	21901805	21901963	4e-11	62.4
BoAFLC1.4	C9	100.00	28	0	0	108	135	51015013	51015096	1e-09	58.2
BoAFLC1.4	C9	100.00	28	0	0	108	135	51037048	51037131	1e-09	57.8
BoAFLC1.4	C9	100.00	25	0	0	163	187	51037931	51038005	4e-08	53.1
BoAFLC1.4	C9	92.31	26	2	0	163	188	51015664	51015741	2e-07	51.2
BoAFLC1.4	C9	35.09	57	37	0	2	58	5347103	5347273	3e-06	47.4
