BoAFLC1.1	C9	36.36	88	56	0	249	336	62256473	62256736	2e-07	54.3
BoAFLC1.1	C9	36.84	95	60	0	241	335	9496094	9496378	2e-07	53.5
BoAFLC1.1	C9	39.13	92	55	1	237	327	10695582	10695307	3e-07	53.5
BoAFLC1.1	C9	38.46	104	61	3	246	348	21937364	21937669	3e-07	53.5
BoAFLC1.1	C9	34.95	103	67	0	237	339	1358970	1358662	5e-07	52.4
BoAFLC1.1	C9	35.92	103	64	1	246	348	13272323	13272625	6e-07	52.4
BoAFLC1.1	C9	33.33	99	66	0	241	339	19710337	19710041	1e-06	51.2
BoAFLC1.1	C9	96.00	25	1	0	189	213	59495156	59495230	1e-06	51.2
BoAFLC1.1	C9	34.17	120	79	0	219	338	993863	994222	2e-06	50.8
BoAFLC1.1	C9	36.84	57	36	0	2	58	5861989	5862159	2e-06	50.8
BoAFLC1.1	C9	38.89	90	54	1	251	339	22851148	22851417	2e-06	50.8
BoAFLC1.1	C9	33.33	93	62	0	246	338	54535605	54535327	2e-06	50.4
BoAFLC1.1	C9	39.08	87	53	0	252	338	38079336	38079076	3e-06	50.1
BoAFLC1.1	C9	38.89	90	55	0	256	345	13203242	13203511	4e-06	49.7
BoAFLC1.1	C9	92.31	26	2	0	189	214	59464342	59464419	5e-06	49.3
BoAFLC1.1	C9	34.09	88	58	0	251	338	6786522	6786785	5e-06	49.3
BoAFLC1.1	C9	33.71	89	59	0	251	339	58561975	58562241	7e-06	48.9
BoAFLC1.1	C9	34.78	92	57	2	249	338	30567129	30566857	7e-06	48.9
BoAFLC1.1	C9	29.17	96	68	0	243	338	10878024	10878311	9e-06	48.5
